slug,rating,roaster,name,location,origin,roast,est_price,review_date,agtron,aroma,acid,body,flavor,aftertaste,desc_1,desc_2,desc_3,cost_per_12_ounces_usd
https://www.coffeereview.com/review/colombia-wilton-benitez-yellow-bourbon/,94,modcup,Colombia Wilton Benitez Yellow Bourbon,"Jersey City, New Jersey","Piendamó, Cauca Department, Colombia",Light,$31.00/250 grams,August 2024,65/90,9.0,9.0,8.0,9.0,9.0,"Complex, richly sweet-tart. Strawberry-guava, kumquat, narcissus, raw cacao, amber in aroma and cup. Juicy, citric acidity; crisp, satiny mouthfeel. Flavor-laden finish led by notes of strawberry-guava and amber with support from kumquat.","Produced by Wilton Benitez of Granja Paraiso 92, entirely of the Yellow Bourbon variety of Arabica, and processed by the double-anaerobic thermal shock method, in which the coffee fruit, after having been first sanitized with ozone, undergoes two stages of fermentation. First, the whole cherries are submerged under water for 48 hours, then the beans are pulped and fermented with wine yeasts. Founded in 2013, modcup coffee focuses on fresh roasting and distinctive natural-processed coffees. This special release is available to members of modcup’s Deepcuts list. Visit modcup.com for more information.","An exciting, vibrant, tropical-leaning Colombia Yellow Bourbon anaerobic that’s equal parts floral and fruit-toned — especially deep, focused finish.Explore Similar CoffeesClick here for more reviews from modcupClick here for more information about coffees from ColombiaVisit modcup ",42.18
https://www.coffeereview.com/review/house-blend-8-espresso/,91,Domain Coffee,House Blend #8 Espresso,"Taipei, Taiwan",Kenya; Guatemala; Ethiopia,Medium-Dark,NT $380/7 ounces,August 2024,44/56,8.0,,8.0,9.0,7.0,"Evaluated as espresso. Roast-rounded, crisply chocolaty. Baking chocolate, pie cherry, gently scorched oak, lily, sassafras in aroma and cup. Satiny mouthfeel; gently drying, chocolaty, wood-framed finish with subtle smoke notes. In cappuccino format, sweet chocolate notes carry the cup, with undertones of lilly and gently scorched oak.","A blend of coffees from Kenya, Guatemala and Ethiopia (the latter of which is natural-processed) roasted for espresso applications. Domain Coffee is a Taipei-based specialty roaster. Visit Domain Coffee’s Facebook page for more information.","A blend of coffees from Africa and Central America, especially appealing in cappuccino format with its crisply chocolaty, floral-toned, gently smoky profile.Explore Similar CoffeesClick here for more reviews from Domain Coffee ",20.85
https://www.coffeereview.com/review/el-salvador-monte-verde-2/,93,Speedwell Coffee,El Salvador Monte Verde,"Plymouth, Massachusetts","Monte Verde, Santa Ana Department, central El Salvador",Light,$16.00/12 ounces,August 2024,62/84,9.0,9.0,8.0,9.0,8.0,"High-toned, richly chocolaty. Dark chocolate, magnolia, hazelnut, pink peppercorn, lemongrass in aroma and cup. Juicy-bright acidity; full, syrupy-smooth mouthfeel. The chocolaty, sweetly nutty finish is redolent of Nutella.","Produced by Rene Contreras on the family farm in Monte Verde and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). Speedwell Coffee, based in Plymouth, Massachusetts, is a wholesale and retail specialty roaster particularly dedicated to offering attractive coffee subscription plans. For more information, visit www.speedwellcoffee.com.","A lovely El Salvador, balanced and bright, that leads with notes of dark chocolate, complex nuts, and sweet, citrusy herbs.Explore Similar CoffeesClick here for more reviews from Speedwell CoffeeClick here for more information about coffees from El SalvadorVisit Speedwell Coffee ",16.0
https://www.coffeereview.com/review/colombia-medellin-supremo-washed/,92,Bluekoff Company,Colombia Medellin Supremo Washed,"Bangkok, Thailand","Medellin, Colombia",Medium-Light,$25.00/ 1 kg.,August 2024,46/77,8.0,,9.0,8.0,8.0,"Evaluated as espresso. Chocolaty-sweet, rich-toned. Pomegranate, baking chocolate, almond,gently scorched fir, dark caramel in aroma and small cup. Creamy-smooth mouthfeel; crisp, chocolaty finish with almond and smoky fir undertones. In three parts milk, chocolaty and floral (magnolia notes emerge).","Bluekoff is a Thai company involved in all aspects of coffee, from milling and roasting to coffee wholesale and retail and related equipment and training services. Bluekoff produces more than 1,200 tons of green coffee and 1,000 tons of roasted coffee per year. Visit www.bluekoff.com or email [email protected] or call +66-819799565 for more information.","A richly chocolaty, gently and pleasingly smoky Colombia espresso roasted in Thailand — especially appealing in cappuccino format.Explore Similar CoffeesClick here for more reviews from Bluekoff CompanyClick here for more information about coffees from ColombiaVisit Bluekoff Company ",300.0
https://www.coffeereview.com/review/colombia-wilton-benitez-gesha-thermal-shock-wine-yeast/,96,modcup,Colombia Wilton Benitez Gesha Thermal Shock Wine Yeast,"Jersey City, New Jersey","Piendamó, Cauca Department, Colombia",Light,$31.00/125 grams,July 2024,68/92,9.0,9.0,9.0,10.0,9.0,"Very sweet, tropical and floral-toned. Vanilla orchid, guava, dried ginger, kola nut, lemongrass in aroma and cup. Vibrant, juicy acidity; silky, viscous mouthfeel. Exceptionally long, harmonious, integrated finish.","Produced by Wilton Benitez of Granja Paraiso 92, entirely of the Gesha variety of Arabica, and processed by the double-anaerobic thermal shock method, in which the coffee fruit, after having been first sanitized with ozone, undergoes two stages of fermentation. First, the whole cherries are submerged under water for 48 hours, then the beans are pulped and fermented with wine yeasts. Founded in 2013, modcup coffee focuses on fresh roasting and distinctive natural-processed coffees. Visit modcup.com for more information.","A heady, intoxicating, lushly aromatic anaerobic Colombia Gesha that’s tropical, rich and elegantly composed.Explore Similar CoffeesClick here for more reviews from modcupClick here for more information about coffees from ColombiaVisit modcup ",84.37
https://www.coffeereview.com/review/colombia-wilton-benitez-striped-bourbon-thermal-shock/,95,modcup,Colombia Wilton Benitez Striped Bourbon Thermal Shock,"Jersey City, New Jersey","Piendamó, Cauca Department, Colombia",Light,$31.00/125 grams,July 2024,65/92,9.0,9.0,9.0,9.0,9.0,"Bright, juicy, floral-toned. Tangerine, plumeria (frangipani) red plum, cocoa nib, tarragon in aroma and cup. Sparkling (phosphoric) acidity; delicately satiny, very smooth mouthfeel. The resonant finish carries over all the flavor notes from the cup.","Produced by Wilton Benitez of Granja Paraiso 92, entirely of the Striped Bourbon variety of Arabica, and processed by the double-anaerobic thermal shock method, in which the coffee fruit, after having been first sanitized with ozone, undergoes two stages of fermentation. First, the whole cherries are submerged under water for 48 hours, then the beans are pulped and fermented with wine yeasts. Founded in 2013, modcup coffee focuses on fresh roasting and distinctive natural-processed coffees. Visit modcup.com for more information.","This is a coffee that balances bright citrus, sweet florals and rich herbs with aplomb — it’s got a compelling intrigue very much worth pursuing.Explore Similar CoffeesClick here for more reviews from modcupClick here for more information about coffees from ColombiaVisit modcup ",84.37
https://www.coffeereview.com/review/ethiopia-mulish/,94,Temple Coffee,Ethiopia Mulish,"Sacramento, California","Guji Zone, Oromia region, Ethiopia",Medium-Light,$25.50/12 ounces,July 2024,58/78,9.0,9.0,9.0,9.0,8.0,"Delicately sweet-tart, complex. Sweetly herbaceous, citrusy. Cocoa nib, kumquat, lemon thyme, amber, sugarcane in aroma and cup. Balanced, malic (apple-like) acidity; very full, syrupy mouthfeel. Herby, cocoa-toned finish.","Produced by smallholding farmers, from local landrace varieties of Arabica, and processed by the traditional washed method (fruit skin and pulp removed before drying). Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features selections from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.","A multi-layered, flavor-laden washed Ethiopia with leading notes of cocoa nib, sweet herbs, and complex citrus.Explore Similar CoffeesClick here for more reviews from Temple CoffeeClick here for more information about coffees from EthiopiaVisit Temple Coffee ",25.5
https://www.coffeereview.com/review/organic-ethiopia-chelbessa-danche/,93,Wonderstate Coffee,Organic Ethiopia Chelbessa Danche,"Viroqua, Wisconsin","Worka Chelbessa, Gedeb, Ethiopia",Light,$25.00/12 ounces,July 2024,62/84,8.0,9.0,9.0,9.0,8.0,"Juicy-sweet, deep-toned. White peach, narcissus, cocoa nib, oak, almond in aroma and cup. High-toned acidity; very full, satiny-smooth mouthfeel. Cocoa-driven, floral finish.","Certified USDA Organic. Produced by smallholding farmers of the Danche community, from trees of local landrace varieties of Arabica, and processed by the traditional washed method (fruit skin and pulp removed before drying). Wonderstate Coffee, formerly Kickapoo Coffee, is an award-winning roaster based in rural Wisconsin known for its commitment to guaranteeing higher pay for farmers and operating the country’s first 100% solar-powered roastery. Visit wonderstate.com for more information.","A classic washed Ethiopia — bright sweet, delicately tart, richly savory.Explore Similar CoffeesClick here for more reviews from Wonderstate CoffeeClick here for more information about coffees from Ethiopia ",25.0
https://www.coffeereview.com/review/colombia-henry-gonzalez/,93,Temple Coffee,Colombia Henry Gonzalez,"Sacramento, California","Huila Department, Colombia",Medium-Light,$26.00/12 ounces,July 2024,56/74,9.0,9.0,8.0,9.0,8.0,"Rich-toned, very sweet. Butterscotch, pistachio, tangerine, black cherry, cedar in aroma and cup. Bright, vibrant acidity; crisp, lightly syrupy mouthfeel. Inviting finish centered around notes of butterscotch and tangerine.","Produced by Henry Gonzalez of Finca Sinaí, entirely of the Colombia variety of Arabica, and processed by the traditional washed method (fruit skin and pulp removed before drying). Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features selections from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.",A satiating washed Colombia cup characterized by rich notes of stone fruit and citrus carried by butterscotch and pistachio.Explore Similar CoffeesClick here for more reviews from Temple CoffeeClick here for more information about coffees from ColombiaVisit Temple Coffee ,26.0
https://www.coffeereview.com/review/colombia-wilton-benitez-natural-decaf/,93,modcup,Colombia Wilton Benitez Natural Decaf,"Jersey City, New Jersey","Piendamó, Cauca Department, Colombia",Medium-Light,$23.00/250 grams,July 2024,60/78,9.0,8.0,8.0,9.0,9.0,"Sweetly tart, gently herbaceous. Meyer lemon zest, bay leaf, baking chocolate, date, myrrh in aroma and cup. Brisk, sweet acidity; crisp, satiny mouthfeel. Especially long, vibrant finish with lingering notes of baking chocolate, date and myrrh.","Produced by Wilton Benitez of Gran Paraiso 92, from trees of the Colombia and Caturra varieties of Arabica, and decaffeinated in Colombia using ethyl acetate, a solvent derived from sugar cane. Founded in 2013, modcup coffee focuses on fresh roasting and distinctive natural-processed coffees. Visit modcup.com for more information.",One of the nicest decafs in recent memory — citrusy and sweetly herbaceous with a depth few decafs achieve.Explore Similar CoffeesClick here for more reviews from modcupClick here for more information about coffees from ColombiaVisit modcup ,31.3
https://www.coffeereview.com/review/organic-driftless-2/,92,Wonderstate Coffee,Organic Driftless,"Viroqua, Wisconsin","Cusco, Peru",Medium-Light,$17.00/12 ounces,July 2024,56/70,8.0,8.0,9.0,9.0,8.0,"Rich-toned, chocolaty. Baking chocolate, heavy cream, orange zest, date, maple syrup in aroma and cup. Briskly sweet acidity; full, syrupy mouthfeel. Chocolaty finish with undertones of orange zest and date.","A USDA-certified organic coffee from Cusco, Peru (San Fernando Cooperative), processed by the traditional washed method (fruit skin and pulp removed before drying). Wonderstate Coffee, formerly Kickapoo Coffee, is an award-winning roaster based in rural Wisconsin known for its commitment to guaranteeing higher pay for farmers and operating the country’s first 100% solar-powered roastery. Visit wonderstate.com for more information.","A friendly, familiar Peru that’s chocolate-forward with a citrus lift — and a good-value organic coffee.Explore Similar CoffeesClick here for more reviews from Wonderstate CoffeeClick here for more information about coffees from Peru ",17.0
https://www.coffeereview.com/review/ethiopia-gesha-village-oma-gesha-1931-natural/,96,Buon Caffe,Ethiopia Gesha Village Oma Gesha 1931 Natural,"Taipei, Taiwan","Bench-Maji Zone, Southern Ethiopia",Light,NT $799/100 grams,July 2024,59/83,10.0,9.0,9.0,10.0,8.0,"Lush, floral, deeply aromatic, floral-toned. Wisteria, pink peppercorn, dried mango, bergamot, cocoa nib  in aroma and cup. Delicately bright, vibrant acidity; full, syrupy smooth mouthfeel. Crisp, floral finish with undertones of pink peppercorn.","Produced from trees of the rare Ethiopia-derived botanical variety Gesha (also Geisha) by Adam and Rachel Overton. With its generally elongated beans and distinctive floral and crisp, often chocolaty cup, the Gesha variety continues to distinguish itself as one of the world’s most unique coffees. Although the Gesha variety originated in Ethiopia, it was “discovered” by the coffee world in 2004 growing in Boquete, Panama, and Panama continues to dominate the expanding world of Gesha. This particular version, however, is the outcome of efforts to commercialize Gesha in the region from which it originally came. It is processed by the natural method (dried in the whole fruit). Buon Caffe is a specialty coffee roaster and cafe in Taipei, Taiwan. Visit www.buoncaffe.com.tw for more information.","A complex, decadently sweet, flavor-saturated Ethiopia Geisha — bright, deep, satiating, lyrical.Explore Similar CoffeesClick here for more reviews from Buon CaffeClick here for more information about coffees from EthiopiaVisit Buon Caffe ",86.98
